TransactionID,day,TransactionDT,has_identity,TransactionAmt,ProductCD,card1,card4,card6,addr1,P_emaildomain,R_emaildomain,DeviceType,C1,C13,D1,D15,M4,id_31,is_fraud,probability,action,decision_at_threshold,category
3562397,176,15285822,False,732.95,W,12116,mastercard,credit,494.0,gmail.com,,,3.0,3.0,0.0,0.0,,,0,0.00964035240837984,approve,approve,confident_true_legit
3557087,174,15119648,False,30.95,W,7861,visa,credit,315.0,,,,3.0,10.0,28.0,483.0,,,1,0.009639959868170655,approve,approve,high_confidence_false_negative
3531533,166,14357499,False,226.47,W,10486,mastercard,credit,299.0,yahoo.com,,,62.0,79.0,124.0,124.0,,,0,0.009639824347911115,approve,approve,confident_true_legit
3502190,155,13475431,False,209.95,W,14259,visa,debit,330.0,gmail.com,,,1.0,1.0,0.0,626.0,,,0,0.009638990659855667,approve,approve,confident_true_legit
3555046,174,15075439,False,121.18,W,16243,visa,debit,272.0,gmail.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009638619609935707,approve,approve,confident_true_legit
3508623,158,13709751,False,211.0,W,2744,visa,debit,205.0,,,,2.0,15.0,63.0,326.0,M0,,0,0.00963853268868504,approve,approve,confident_true_legit
3521475,162,14074442,True,208.54,C,11891,mastercard,credit,,gmail.com,gmail.com,desktop,1.0,1.0,0.0,0.0,M0,edge 16.0,0,0.009638397166125728,approve,approve,confident_true_legit
3556738,174,15112348,False,82.0,W,6481,visa,debit,337.0,cox.net,,,1.0,2.0,26.0,516.0,M0,,0,0.009638310244645128,approve,approve,confident_true_legit
3522676,163,14098595,False,29.5,W,18350,visa,debit,498.0,yahoo.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009637255029397626,approve,approve,confident_true_legit
3576617,182,15792450,False,304.95,W,12544,visa,debit,476.0,,,,1.0,2.0,101.0,449.0,,,0,0.00963708959586845,approve,approve,confident_true_legit
3577387,182,15808076,False,57.95,W,17055,mastercard,debit,126.0,,,,1.0,1.0,91.0,91.0,,,0,0.009637082118639102,approve,approve,confident_true_legit
3497271,154,13366851,False,59.0,W,16085,visa,debit,315.0,,,,1.0,1.0,0.0,0.0,M0,,0,0.009635639000926819,approve,approve,confident_true_legit
3533928,167,14429928,False,107.95,W,4090,visa,debit,310.0,,,,2.0,12.0,605.0,639.0,,,0,0.009635622176869588,approve,approve,confident_true_legit
3492174,153,13220298,False,30.95,W,10447,visa,debit,315.0,yahoo.com,,,3.0,36.0,4.0,518.0,,,0,0.009635428699969553,approve,approve,confident_true_legit
3537954,168,14566827,False,59.0,W,3574,visa,debit,315.0,gmail.com,,,1.0,2.0,7.0,7.0,M0,,0,0.009635358599533558,approve,approve,confident_true_legit
3494663,153,13296238,False,59.0,W,1444,visa,debit,325.0,icloud.com,,,3.0,14.0,89.0,89.0,M0,,0,0.009634962297302789,approve,approve,confident_true_legit
3501637,155,13467145,True,95.048,C,16136,visa,debit,,gmail.com,gmail.com,mobile,1.0,1.0,0.0,0.0,M2,chrome generic for android,0,0.009634505238872524,approve,approve,confident_true_legit
3517897,161,13979468,False,35.95,W,9112,visa,debit,441.0,,,,1.0,2.0,6.0,6.0,,,0,0.009633915452236028,approve,approve,confident_true_legit
3558180,175,15174853,False,113.95,W,2695,visa,credit,204.0,hotmail.com,,,1.0,5.0,59.0,59.0,,,0,0.009633672432766766,approve,approve,confident_true_legit
3501322,155,13462537,True,150.0,R,12118,american express,credit,492.0,anonymous.com,anonymous.com,mobile,1.0,1.0,0.0,0.0,,mobile safari generic,0,0.009633116289414519,approve,approve,confident_true_legit
3518830,162,13997149,False,199.95,W,14643,visa,credit,191.0,hotmail.com,,,3.0,10.0,190.0,36.0,,,0,0.00963243582666033,approve,approve,confident_true_legit
3532922,166,14410861,False,160.95,W,12002,mastercard,debit,191.0,gmail.com,,,1.0,1.0,4.0,4.0,,,0,0.009631661887051262,approve,approve,confident_true_legit
3558695,175,15185747,True,25.0,S,16435,visa,debit,337.0,,icloud.com,desktop,1.0,1.0,0.0,,,edge 16.0,0,0.009631376798804861,approve,approve,confident_true_legit
3552743,173,15004471,False,97.0,W,4988,visa,debit,315.0,live.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009631183312132608,approve,approve,confident_true_legit
3531491,166,14355673,False,87.95,W,7508,visa,debit,420.0,hotmail.com,,,8.0,30.0,29.0,392.0,,,0,0.0096308664416927,approve,approve,confident_true_legit
3550779,172,14936277,True,8.361,C,13050,mastercard,credit,,gmail.com,gmail.com,mobile,1.0,3.0,10.0,10.0,M2,mobile safari 11.0,0,0.009630112116988169,approve,approve,confident_true_legit
3557711,175,15159325,False,59.0,W,5653,visa,debit,204.0,anonymous.com,,,1.0,13.0,261.0,261.0,M0,,0,0.009630009296491653,approve,approve,confident_true_legit
3517873,161,13979150,False,29.0,W,4067,mastercard,debit,269.0,gmail.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009629152142547028,approve,approve,confident_true_legit
3567511,179,15473161,False,100.0,W,16632,mastercard,debit,194.0,gmail.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009628608121003536,approve,approve,confident_true_legit
3558690,175,15185635,False,59.0,W,11597,visa,debit,184.0,gmail.com,,,1.0,4.0,32.0,32.0,M0,,0,0.009628192157137696,approve,approve,confident_true_legit
3542941,169,14686447,True,24.715,C,15885,visa,debit,,gmail.com,gmail.com,mobile,1.0,2.0,14.0,14.0,M2,chrome 55.0 for android,0,0.009627187292110654,approve,approve,confident_true_legit
3539685,168,14598850,False,117.0,W,1675,visa,debit,330.0,yahoo.com,,,3.0,19.0,154.0,154.0,M1,,0,0.009626639518764121,approve,approve,confident_true_legit
3545136,170,14767654,False,107.95,W,3821,mastercard,credit,472.0,comcast.net,,,10.0,87.0,218.0,267.0,,,0,0.009626182415063404,approve,approve,confident_true_legit
3557674,175,15154935,True,14.755,C,14276,mastercard,credit,,gmail.com,gmail.com,desktop,2.0,25.0,627.0,578.0,M2,chrome 64.0,0,0.00962577017830436,approve,approve,confident_true_legit
3515669,160,13905122,False,29.0,W,7919,mastercard,debit,325.0,,,,1.0,8.0,36.0,36.0,M0,,0,0.00962545796136266,approve,approve,confident_true_legit
3577401,182,15808405,False,107.95,W,6281,visa,debit,253.0,anonymous.com,,,2.0,3.0,6.0,7.0,,,0,0.009625448613532135,approve,approve,confident_true_legit
3543478,170,14699129,False,335.0,W,12538,mastercard,debit,299.0,hotmail.com,,,2.0,2.0,92.0,92.0,M0,,0,0.009625400004796664,approve,approve,confident_true_legit
3538899,168,14584257,False,171.0,W,12615,mastercard,debit,204.0,aol.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009625235482714,approve,approve,confident_true_legit
3538446,168,14576719,False,134.95,W,7676,visa,debit,512.0,,,,1.0,7.0,65.0,65.0,,,0,0.009625210243502358,approve,approve,confident_true_legit
3558373,175,15178933,False,57.0,W,7585,visa,credit,181.0,,,,1.0,4.0,211.0,211.0,M1,,0,0.009624934481251337,approve,approve,confident_true_legit
3528051,165,14258939,False,68.95,W,13120,visa,debit,143.0,gmail.com,,,3.0,5.0,87.0,0.0,,,0,0.009624794262810366,approve,approve,confident_true_legit
3531714,166,14380956,False,47.95,W,6550,visa,debit,264.0,gmail.com,,,2.0,6.0,3.0,65.0,,,0,0.009624724153502085,approve,approve,confident_true_legit
3529324,165,14313003,False,323.0,W,6070,visa,debit,492.0,yahoo.com,,,2.0,42.0,541.0,541.0,M1,,0,0.009623563134847248,approve,approve,confident_true_legit
3496433,154,13352755,False,34.0,W,11814,mastercard,debit,441.0,gmail.com,,,3.0,6.0,339.0,340.0,M0,,0,0.009622632999625916,approve,approve,confident_true_legit
3545205,170,14769249,False,707.95,W,6550,visa,debit,441.0,gmail.com,,,17.0,42.0,84.0,352.0,,,0,0.009622159047364713,approve,approve,confident_true_legit
3558503,175,15181826,False,214.0,W,8131,mastercard,credit,205.0,yahoo.com,,,3.0,17.0,195.0,232.0,M0,,0,0.009621912254595522,approve,approve,confident_true_legit
3543740,170,14733449,False,209.95,W,4141,mastercard,credit,181.0,yahoo.com,,,3.0,3.0,0.0,78.0,,,0,0.009621599088484298,approve,approve,confident_true_legit
3562786,176,15292114,False,280.0,W,18054,mastercard,credit,204.0,att.net,,,2.0,41.0,391.0,391.0,M1,,0,0.009621072779821474,approve,approve,confident_true_legit
3538203,168,14571848,False,58.95,W,8695,visa,credit,181.0,yahoo.com,,,1.0,1.0,14.0,14.0,,,0,0.00962102697305,approve,approve,confident_true_legit
3575024,182,15730303,False,117.0,W,9749,visa,credit,330.0,,,,2.0,6.0,8.0,37.0,M1,,0,0.009620783916293363,approve,approve,confident_true_legit
3503102,156,13525717,True,41.745,C,15885,visa,debit,,hotmail.com,hotmail.com,desktop,1.0,1.0,0.0,0.0,M2,chrome generic,0,0.00962064836510422,approve,approve,confident_true_legit
3575951,182,15778971,False,107.95,W,12501,visa,debit,181.0,gmail.com,,,2.0,2.0,37.0,38.0,,,0,0.00962062779869778,approve,approve,confident_true_legit
3502263,155,13476453,False,49.0,W,10871,mastercard,debit,143.0,anonymous.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009620422134356259,approve,approve,confident_true_legit
3497449,154,13369372,False,30.95,W,12615,mastercard,debit,299.0,aol.com,,,3.0,14.0,290.0,632.0,,,0,0.009620381001427503,approve,approve,confident_true_legit
3522897,163,14128028,False,62.95,W,2270,mastercard,debit,441.0,gmail.com,,,12.0,50.0,189.0,189.0,,,0,0.009619664911301746,approve,approve,confident_true_legit
3547203,171,14842974,False,109.0,W,12695,visa,debit,126.0,live.com,,,4.0,12.0,247.0,248.0,M1,,0,0.009618890854008352,approve,approve,confident_true_legit
3531750,166,14383816,False,34.0,W,10112,visa,debit,126.0,gmail.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009618866547745868,approve,approve,confident_true_legit
3524427,163,14160131,False,97.0,W,9485,visa,debit,315.0,gmail.com,,,8.0,10.0,12.0,417.0,M0,,0,0.009618714166016848,approve,approve,confident_true_legit
3529258,165,14311867,False,117.0,W,12839,visa,debit,264.0,yahoo.com,,,2.0,3.0,0.0,616.0,M0,,0,0.00961746331658298,approve,approve,confident_true_legit
3494805,153,13298782,False,39.0,W,7826,mastercard,debit,494.0,aol.com,,,1.0,1.0,0.0,630.0,M0,,0,0.009617459577094839,approve,approve,confident_true_legit
3513881,160,13867455,True,25.0,S,2795,visa,credit,330.0,,anonymous.com,desktop,1.0,2.0,160.0,,,safari 11.0,0,0.009617372633948636,approve,approve,confident_true_legit
3564027,177,15353509,False,171.0,W,15066,mastercard,credit,330.0,,,,2.0,2.0,30.0,576.0,M0,,0,0.009616903326378353,approve,approve,confident_true_legit
3493165,153,13267373,False,87.0,W,11735,visa,credit,184.0,verizon.net,,,4.0,12.0,106.0,149.0,M0,,0,0.009616862191725183,approve,approve,confident_true_legit
3567325,179,15467626,False,149.95,W,16132,visa,debit,299.0,verizon.net,,,130.0,605.0,637.0,658.0,,,0,0.009616738787644713,approve,approve,confident_true_legit
3522570,163,14094155,False,47.95,W,8414,mastercard,debit,315.0,yahoo.com,,,3.0,4.0,0.0,0.0,,,0,0.009616644364703025,approve,approve,confident_true_legit
3553383,173,15016651,False,87.95,W,3821,mastercard,credit,264.0,hotmail.com,,,2.0,8.0,355.0,460.0,,,0,0.009616577988116078,approve,approve,confident_true_legit
3536094,167,14500013,False,57.95,W,6816,visa,debit,485.0,gmail.com,,,6.0,17.0,0.0,195.0,,,0,0.009616430276649643,approve,approve,confident_true_legit
3577210,182,15804155,False,209.95,W,10883,mastercard,debit,485.0,yahoo.com,,,1.0,3.0,13.0,13.0,,,0,0.009616430276649643,approve,approve,confident_true_legit
3493869,153,13281338,False,34.0,W,16255,mastercard,credit,123.0,att.net,,,2.0,3.0,0.0,236.0,M0,,0,0.009615487908768566,approve,approve,confident_true_legit
3555210,174,15081464,False,1504.3,W,9500,visa,debit,204.0,aol.com,,,1.0,1.0,0.0,0.0,,,0,0.009615365437562527,approve,approve,confident_true_legit
3524223,163,14156443,False,108.95,W,15186,mastercard,debit,299.0,gmail.com,,,82.0,409.0,203.0,0.0,,,0,0.009615047572529617,approve,approve,confident_true_legit
3503911,156,13544529,False,47.95,W,10057,mastercard,debit,441.0,gmail.com,,,2.0,1.0,0.0,35.0,,,0,0.009614726901585116,approve,approve,confident_true_legit
3504545,156,13556883,False,133.0,W,10856,visa,debit,264.0,yahoo.com,,,3.0,30.0,127.0,231.0,M0,,0,0.009614401554884579,approve,approve,confident_true_legit
3573578,181,15701264,False,59.0,W,9249,mastercard,debit,225.0,gmail.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009614097709843953,approve,approve,confident_true_legit
3554090,173,15030013,False,59.0,W,17729,visa,debit,441.0,anonymous.com,,,3.0,3.0,0.0,210.0,M0,,0,0.009613349778902065,approve,approve,confident_true_legit
3575894,182,15778080,True,4.98,C,8347,mastercard,debit,,web.de,web.de,desktop,1.0,2.0,4.0,4.0,M2,chrome 66.0,0,0.009613242263281042,approve,approve,confident_true_legit
3532643,166,14405366,True,29.879,C,8985,visa,debit,,hotmail.com,hotmail.com,mobile,1.0,4.0,4.0,0.0,M2,mobile safari 11.0,0,0.009613102960228005,approve,approve,confident_true_legit
3573091,181,15691533,False,49.0,W,1798,visa,credit,433.0,gmail.com,,,1.0,1.0,0.0,486.0,M0,,0,0.009612542940922265,approve,approve,confident_true_legit
3511380,159,13789872,False,594.95,W,11222,mastercard,debit,315.0,gmail.com,,,1.0,1.0,0.0,0.0,,,0,0.009612078280997707,approve,approve,confident_true_legit
3506537,157,13637619,True,29.0,H,15066,mastercard,credit,325.0,gmail.com,gmail.com,mobile,1.0,1.0,0.0,,,mobile safari generic,0,0.009612040883708765,approve,approve,confident_true_legit
3501140,155,13459416,False,216.0,W,5017,visa,debit,330.0,gmail.com,,,11.0,31.0,18.0,45.0,M0,,0,0.009611186351113408,approve,approve,confident_true_legit
3511790,159,13799442,False,445.0,W,10771,mastercard,debit,143.0,gmail.com,,,4.0,66.0,221.0,509.0,M0,,0,0.00961028132241693,approve,approve,confident_true_legit
3557165,175,15121398,False,103.97,W,9485,visa,debit,315.0,gmail.com,,,14.0,28.0,0.0,464.0,,,0,0.009609228559807084,approve,approve,confident_true_legit
3502761,156,13488075,True,27.789,C,3154,mastercard,debit,,hotmail.com,hotmail.com,mobile,1.0,1.0,0.0,0.0,M2,chrome 65.0 for android,0,0.009609154697635845,approve,approve,confident_true_legit
3494999,153,13302047,False,29.0,W,9992,mastercard,debit,325.0,,,,1.0,1.0,0.0,0.0,M0,,0,0.009608727417723024,approve,approve,confident_true_legit
3504557,156,13557087,False,209.95,W,17188,visa,debit,420.0,yahoo.com,,,4.0,7.0,53.0,258.0,,,0,0.009608575017577493,approve,approve,confident_true_legit
3522950,163,14129839,False,52.95,W,5700,mastercard,debit,191.0,gmail.com,,,5.0,3.0,0.0,0.0,,,0,0.009608057042006284,approve,approve,confident_true_legit
3537222,168,14522431,True,50.0,R,6019,visa,credit,225.0,comcast.net,gmail.com,mobile,1.0,0.0,0.0,,,mobile safari 11.0,0,0.00960748576920923,approve,approve,confident_true_legit
3520688,162,14062518,False,67.95,W,9112,visa,debit,315.0,,,,6.0,26.0,308.0,308.0,,,0,0.009607436215084307,approve,approve,confident_true_legit
3564414,177,15361758,False,335.0,W,17188,visa,debit,299.0,,,,2.0,6.0,35.0,222.0,M0,,0,0.009607177224181265,approve,approve,confident_true_legit
3545755,171,14783600,False,210.95,W,15066,mastercard,credit,343.0,gmail.com,,,3.0,4.0,0.0,61.0,,,0,0.009607137019745532,approve,approve,confident_true_legit
3568151,179,15521103,False,107.95,W,12839,visa,debit,264.0,yahoo.com,,,1.0,1.0,0.0,0.0,,,0,0.009607041651006907,approve,approve,confident_true_legit
3511866,159,13801335,False,108.95,W,12839,visa,debit,264.0,yahoo.com,,,1.0,1.0,0.0,0.0,,,0,0.009607041651006907,approve,approve,confident_true_legit
3509497,158,13725297,False,71.95,W,12538,mastercard,debit,204.0,yahoo.com,,,1.0,1.0,0.0,,,,0,0.009607033236112993,approve,approve,confident_true_legit
3532710,166,14406930,False,57.95,W,12839,visa,debit,226.0,yahoo.com,,,2.0,3.0,0.0,0.0,,,0,0.009606979941765273,approve,approve,confident_true_legit
3501932,155,13471738,True,45.741,C,15885,visa,debit,,hotmail.com,hotmail.com,mobile,1.0,2.0,15.0,16.0,M2,chrome 61.0 for android,0,0.009606827538443642,approve,approve,confident_true_legit
3538699,168,14581016,False,39.101,C,15885,visa,debit,,live.com.mx,live.com.mx,,1.0,1.0,0.0,0.0,M2,,0,0.009605365200465604,approve,approve,confident_true_legit
3538912,168,14584491,False,59.0,W,9175,visa,debit,126.0,gmail.com,,,1.0,1.0,0.0,632.0,M1,,0,0.009605106203164794,approve,approve,confident_true_legit
3541848,169,14668176,False,117.0,W,3891,mastercard,credit,231.0,aol.com,,,3.0,28.0,79.0,266.0,M1,,0,0.009604905175827391,approve,approve,confident_true_legit
3536483,167,14507221,False,30.95,W,12544,visa,debit,441.0,,,,1.0,2.0,4.0,4.0,,,0,0.00960478175415349,approve,approve,confident_true_legit
3526995,164,14238517,True,75.0,R,14037,visa,credit,441.0,gmail.com,gmail.com,desktop,1.0,1.0,0.0,,,edge 16.0,0,0.00960472004324839,approve,approve,confident_true_legit
3536347,167,14504424,False,15.0,W,12544,visa,debit,476.0,hotmail.com,,,3.0,7.0,498.0,498.0,M1,,0,0.009604699472936592,approve,approve,confident_true_legit
3528884,165,14303340,False,16.95,W,15066,mastercard,credit,264.0,,,,2.0,2.0,422.0,422.0,,,0,0.009604456368869412,approve,approve,confident_true_legit
3535086,167,14482254,True,50.0,S,18095,visa,debit,387.0,,gmail.com,desktop,1.0,2.0,180.0,180.0,,chrome 66.0,0,0.009604160902977037,approve,approve,confident_true_legit
3560879,176,15259710,False,67.95,W,9112,visa,debit,441.0,gmail.com,,,207.0,467.0,301.0,635.0,,,0,0.00960370087172966,approve,approve,confident_true_legit
3548124,171,14859324,False,209.95,W,7585,visa,credit,143.0,comcast.net,,,4.0,17.0,89.0,342.0,,,0,0.009603647575263422,approve,approve,confident_true_legit
3556987,174,15117863,False,29.0,W,14590,visa,credit,387.0,hotmail.com,,,3.0,39.0,1.0,124.0,M1,,0,0.009602566678213515,approve,approve,confident_true_legit
3571037,180,15617687,False,1224.0,W,15497,visa,debit,299.0,gmail.com,,,1.0,1.0,0.0,536.0,M1,,0,0.009602101962999574,approve,approve,confident_true_legit
3527175,164,14242098,False,117.0,W,12695,visa,debit,325.0,,,,3.0,7.0,210.0,457.0,M0,,0,0.00960191775927405,approve,approve,confident_true_legit
3498037,154,13377590,False,108.95,W,10112,visa,debit,205.0,yahoo.com,,,1.0,3.0,63.0,64.0,,,0,0.009601600778311226,approve,approve,confident_true_legit
3543062,170,14688465,False,19.5,W,5167,visa,debit,220.0,gmail.com,,,2.0,18.0,104.0,289.0,M0,,0,0.009601490442473545,approve,approve,confident_true_legit
3515636,160,13904381,False,117.0,W,8983,visa,credit,441.0,,,,3.0,29.0,33.0,639.0,M0,,0,0.009601013565572048,approve,approve,confident_true_legit
3515799,160,13907541,False,210.95,W,13491,mastercard,debit,220.0,gmail.com,,,2.0,4.0,0.0,0.0,,,0,0.009600594659701893,approve,approve,confident_true_legit
3524512,163,14161663,True,75.0,R,9112,visa,debit,441.0,gmail.com,gmail.com,desktop,2.0,1.0,0.0,,,chrome 66.0,0,0.00960052920547051,approve,approve,confident_true_legit
3516943,161,13960409,False,449.95,W,18249,mastercard,debit,330.0,comcast.net,,,4.0,10.0,190.0,65.0,,,0,0.009600524530166316,approve,approve,confident_true_legit
3509128,158,13718746,False,29.0,W,7919,mastercard,debit,310.0,gmail.com,,,1.0,2.0,4.0,5.0,M0,,0,0.0096003160113338,approve,approve,confident_true_legit
3571718,180,15631273,False,131.0,W,8784,visa,credit,170.0,,,,1.0,6.0,302.0,302.0,M0,,0,0.009600175751737518,approve,approve,confident_true_legit
3565193,178,15379495,False,226.0,W,1359,mastercard,debit,299.0,anonymous.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009600146764725006,approve,approve,confident_true_legit
3568180,179,15521620,False,29.5,W,1555,mastercard,debit,476.0,gmail.com,,,2.0,2.0,0.0,236.0,M0,,0,0.009599727854521362,approve,approve,confident_true_legit
3523412,163,14141523,False,49.0,W,3148,visa,debit,272.0,yahoo.com,,,1.0,9.0,466.0,82.0,M0,,0,0.009599362241448917,approve,approve,confident_true_legit
3502209,155,13475697,True,22.502,C,15885,visa,debit,,gmail.com,gmail.com,mobile,1.0,1.0,0.0,0.0,M2,chrome 65.0 for android,0,0.009599046185895972,approve,approve,confident_true_legit
3530482,165,14333741,True,19.92,C,6685,visa,debit,,icloud.com,icloud.com,mobile,2.0,2.0,0.0,3.0,M2,mobile safari 11.0,0,0.009597921280274771,approve,approve,confident_true_legit
3574362,181,15716705,False,260.95,W,11106,visa,credit,299.0,yahoo.com,,,3.0,3.0,27.0,606.0,,,0,0.00959721060892113,approve,approve,confident_true_legit
3553527,173,15019437,False,59.0,W,10895,visa,debit,485.0,,,,1.0,8.0,97.0,19.0,M0,,0,0.009596635521767443,approve,approve,confident_true_legit
3501104,155,13458797,True,97.384,C,16136,visa,debit,,gmail.com,gmail.com,mobile,1.0,3.0,55.0,0.0,M0,mobile safari generic,0,0.009596470943253716,approve,approve,confident_true_legit
3531791,166,14386468,False,77.95,W,11839,visa,debit,191.0,gmail.com,,,1.0,2.0,10.0,10.0,,,0,0.009596286727147416,approve,approve,confident_true_legit
3543955,170,14741696,False,55.0,W,7861,visa,credit,143.0,live.com,,,1.0,1.0,0.0,0.0,M1,,0,0.009595761194708922,approve,approve,confident_true_legit
3499178,155,13396043,True,19.12,C,15257,mastercard,debit,,outlook.com,outlook.com,desktop,1.0,1.0,0.0,0.0,M2,ie 11.0 for desktop,0,0.009595428293451133,approve,approve,confident_true_legit
3554157,173,15031329,False,59.0,W,2803,visa,debit,476.0,,,,1.0,8.0,107.0,107.0,M0,,0,0.009595005619161058,approve,approve,confident_true_legit
3546239,171,14825656,False,209.95,W,9500,visa,debit,204.0,gmail.com,,,52.0,162.0,471.0,471.0,,,0,0.009594480078683685,approve,approve,confident_true_legit
3515539,160,13902404,False,49.0,W,15497,visa,debit,299.0,gmail.com,,,2.0,2.0,0.0,56.0,M0,,0,0.009594316431064521,approve,approve,confident_true_legit
3547153,171,14841753,False,15.0,W,2803,visa,debit,251.0,,,,2.0,57.0,491.0,446.0,M1,,0,0.009594147172333405,approve,approve,confident_true_legit
3562731,176,15291230,False,59.0,W,7224,visa,debit,204.0,yahoo.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009593572999282495,approve,approve,confident_true_legit
3555010,174,15073468,False,59.0,W,7919,mastercard,debit,225.0,gmail.com,,,1.0,1.0,0.0,0.0,M0,,0,0.009593499123310935,approve,approve,confident_true_legit
3523200,163,14137456,True,25.0,S,2551,visa,debit,330.0,,yahoo.com,desktop,1.0,1.0,0.0,,,edge 16.0,0,0.009592370402576747,approve,approve,confident_true_legit
3556231,174,15101957,False,68.5,W,16858,visa,debit,512.0,yahoo.com,,,2.0,11.0,101.0,280.0,M1,,0,0.009591837364297603,approve,approve,confident_true_legit
3511568,159,13794480,False,554.0,W,15834,mastercard,debit,299.0,yahoo.com,,,2.0,21.0,294.0,294.0,M0,,0,0.009591311803934886,approve,approve,confident_true_legit
3568109,179,15520010,False,117.0,W,14290,visa,debit,330.0,yahoo.com,,,1.0,1.0,629.0,0.0,M0,,0,0.009591291230330458,approve,approve,confident_true_legit
3540100,169,14606724,False,445.0,W,9354,visa,debit,226.0,,,,1.0,18.0,313.0,312.0,M0,,0,0.009591179945746103,approve,approve,confident_true_legit
3575737,182,15774619,False,2557.21,W,16075,mastercard,credit,315.0,gmail.com,,,1.0,0.0,0.0,0.0,,,0,0.009589313335204748,approve,approve,confident_true_legit
3497796,154,13373906,False,92.0,W,4812,visa,debit,264.0,,,,2.0,3.0,20.0,66.0,M0,,0,0.009589112269962783,approve,approve,confident_true_legit
3546615,171,14830904,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546616,171,14830908,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546617,171,14830916,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546618,171,14830925,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546619,171,14830936,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546621,171,14830941,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546605,171,14830767,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546622,171,14830954,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546623,171,14830958,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546627,171,14831011,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3573718,181,15703843,False,39.0,W,9500,visa,debit,204.0,yahoo.com,,,5.0,34.0,369.0,369.0,M0,,0,0.009588579210937111,approve,approve,confident_true_legit
3546644,171,14831258,True,105.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546665,171,14831708,True,105.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546666,171,14831733,True,105.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546667,171,14831737,True,105.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546608,171,14830781,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546603,171,14830752,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546604,171,14830763,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546601,171,14830738,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
3546598,171,14830716,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,61.0,42.0,,,edge 16.0,0,0.009588579210937111,approve,approve,confident_true_legit
